source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_808,matched_rfn
gov,be371983f04e34eea65c21ae24b7195b8322a9918152ea2854587cde8793da35,N/A,广西壮族自治区渔港渔业船舶管理条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,63,False,False,
gov,9ecacd76b5e82258c7d105e52873f4278f642d06a6a617876e9551ef63007e7b,N/A,广西壮族自治区邮政条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,c6f3f771e6c2d98f6527a42cf4a36216354bddf89704a4314368efd0629add04,N/A,广西壮族自治区蚕种管理条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,fedf7bf3795e87ce017ce44746da2915d7dc676dfe0c85f18c8eeaad064dac81,N/A,广西壮族自治区水能资源开发利用管理条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,65,False,False,
gov,7ae7bfb6594322c90735fec2ef7c9ea32b1016c83b21919b5ad572451238d0ae,N/A,广西壮族自治区农业机械化促进条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,ee17707a5b3698c16e41b8ec6c2a119b10613f1627573bf2769582d5ea7e7ec2,N/A,广西壮族自治区城市房地产开发经营管理条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,66,False,False,
gov,201d392054f56236133dfbaa3c80f19964443948bcff4c7440a064a2662c4d07,N/A,广西壮族自治区实施《中华人民共和国台湾同胞投资保护法》办法,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,75,False,False,
gov,df821fd9dc1dc93e4e03763ace784bc945ca61ae427c02377ec2ab7ba9ab5b0a,N/A,广西壮族自治区道路运输管理条例,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,99328b0bc9ac32c37ac482d8e69f30f5dcfcc2c47051c574330b09217d6a2ceb,N/A,重庆市精神卫生条例,重庆市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,cfac1f16286735919d95ba52193c6056c04a745d7d86898d0f195c3d538918a2,N/A,重庆市供销合作社条例,重庆市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,f29ed44fa19d748281b7364e6ae7b9573d3fcc92933b1900b5575ca3332f8896,N/A,重庆市台湾同胞投资促进条例,重庆市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,b3ffdd25162a9b88d4e2a5eca05b15282c3b2a134d74d907e098a5aebd6d198b,N/A,重庆市大综合一体化行政执法条例,重庆市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,db6711b8a99fdc1cf60203745c451f8ef83b3d2505ceac303ecaee49dfdd34bc,N/A,贵阳市志愿服务保障规定,贵阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,41c9f1c13ed23dde5c42826ee2963e8ea16c3127f437f57476a9d1fc0cdc41b8,N/A,云南省土地管理条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,340fc2e6c3318bd715c559246e903f084107d8ad6906a38eb6b23510e6d94e74,N/A,云南省乡村振兴促进条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,25e15f1445f510d1064463fe29a6b8858cf8f6ca0d46de27e71e72d4ddd5b2ce,N/A,普洱市物业管理条例,普洱市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,bda87455f8f47fd21bf6f85c50f166cb7e48ecf1116b9444d5a4a6c18af3ad80,N/A,云南省建设工程招标投标管理条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,cbaf476aaf43346652613cae4e2a60ece95ae1f19d764b055c152e74c35fef21,N/A,云南省企业职工基本养老保险条例,云南省人民代表大会常务委员会,EXCLUDE,中,养老保险,,,,,61,False,False,
gov,f4ec9972699a2fdbfde1808a5a7c02cc9250a2a66216b10e602e4201c966b9a6,N/A,云南省劳动监察条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,3f03b5112d0ba03905b3a4a123e42d3fd47edfe48a312afee35df6b7e09ab769,N/A,云南省建设工程勘察设计管理条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,1161bce46db9886b174e82911b0f13244e82f665d26d461f70f8eecd9a1573e7,N/A,云南省电力设施保护条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,019f79e32cb0e73800c66823401aa6e8a50037516559b06113a0c58009b20cef,N/A,云南省建筑市场管理条例,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,e547bf09818c360acd5e687d7d62ff891233754c722c1655c595eb1319ca5dc6,N/A,西藏自治区道路运输条例,西藏自治区人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,73cb19ab28e088c98e1d1d152336d7d971409244f280abed06c285569a2643da,N/A,西藏自治区湿地保护条例,西藏自治区人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,0bdfa49c6464de0800b1ba37c72d15188f95226af9722a089866a4f9e768f3bb,N/A,西藏自治区各级人民代表大会常务委员会规范性文件备案审查条例,西藏自治区人民代表大会常务委员会,EXCLUDE,—,,,,,,77,False,False,
gov,f5d989bc3322765abe6a0713b2d79ed8bb7c46a259877deb84e9e655f5381e55,N/A,西藏自治区实施《中华人民共和国国家安全法》办法,西藏自治区人民代表大会常务委员会,EXCLUDE,—,,,,,,71,False,False,
gov,484d007eee3301fb9fc2ebab6e8c5757b9a2001b6cc57fc8203bbde470edd802,N/A,渭南市大荔沙苑保护条例,渭南市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,6b291e039abea9d994e04440d37787f0a955711260c4675c0b29047c73f3d346,N/A,宁夏回族自治区国土空间规划条例,宁夏回族自治区人大常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,41d00108230e31fd8aa33a10219a0d1f78768846584ad53042a2dcfe3f17b775,N/A,宁夏回族自治区生态环境保护条例,宁夏回族自治区人大常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,5726248cf5b038630893af2141eca6c61a35d4dc03a7774fca6f062d75cfe2a6,N/A,宁夏回族自治区实施《中华人民共和国水法》办法,宁夏回族自治区人大常务委员会,EXCLUDE,—,,,,,,68,False,False,
gov,08b933142ceda4eed99e85da61082a3243ea36ca5dd225024fcbac0b2c1c52a9,N/A,上海市促进浦东新区保税维修业务发展若干规定,上海市人民代表大会常务委员会,EXCLUDE,—,,,,,,67,False,False,
gov,ce686a90b28872ab719eca1340fab8f07d689d075c22b48cd4781be6ae570961,N/A,上海市推进浦东新区实施建筑师负责制若干规定,上海市人民代表大会常务委员会,EXCLUDE,—,,,,,,67,False,False,
gov,bb9adbbb586e9df14b79ff49678555953e966f4740daa5f51e23e725b42af954,N/A,上海市促进浦东新区商事调解规定,上海市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,9b755979470a67bfcd1e960284d6547d7a0ea87b88d566791435ce366620f205,N/A,河北省人民代表大会常务委员会关于废止《河北省外商投资企业工会条例》等三部法规的决定,河北省人民代表大会常务委员会,EXCLUDE,—,,,,,,91,False,False,
gov,75401b4f12184b10a4bd72eadaf87c88682399390932b6414109e26189870a07,N/A,河北省人民代表大会常务委员会关于修改《河北省食盐加碘消除碘缺乏危害监督管理条例》等九部法规的决定,河北省人民代表大会常务委员会,EXCLUDE,—,,,,,,98,False,False,
gov,5481788e25d2be7837a2549b47e1bab9b5790ca6e92f7a64df8dccf69f4a4db1,N/A,内蒙古自治区人民代表大会常务委员会关于废止《满洲里边境经济合作区管理条例》的决定,内蒙古自治区人民代表大会常务委员会,EXCLUDE,—,,,,,,93,False,False,
gov,5d0d2f1935b2ae782fba671a6043194b34c5bda3aa64d11cdbada56a9b37fe87,N/A,通化市人民代表大会常务委员会关于修改《通化市哈泥河饮用水水源保护条例》的决定,通化市人民代表大会常务委员会,EXCLUDE,—,,,,,,88,False,False,
gov,be135dea4d4bc97d377b6f10d9b14bb035d801b943cb58f9a86777b5e98ff657,N/A,上海市人民代表大会常务委员会关于修改《上海市人民代表大会常务委员会规范性文件备案审查条例》的决定,上海市人民代表大会常务委员会,EXCLUDE,—,,,,,,98,False,False,
gov,ae88c39c09485d74d424af9cbbbf0a3b38ba252989e8f8fd461a0a31dcfef827,N/A,广西壮族自治区人民代表大会常务委员会关于修改《广西壮族自治区技术市场管理条例》等十五件地方性法规的决定,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,101,False,False,
gov,1d4b8de5f50079dab14b9db2c9fe2dc350e959d7bcf6f7d0bea693293899226d,N/A,广西壮族自治区人民代表大会常务委员会关于修改《广西壮族自治区立法条例》等五件地方性法规的决定,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,96,False,False,
gov,685f49092c4c4fa546dc2b467618c5a91b52fe094facda53f2fee8a25800b5cf,N/A,云南省人民代表大会常务委员会关于废止和修改部分地方性法规的决定,云南省人民代表大会常务委员会,EXCLUDE,—,,,,,,81,False,False,
gov,0f5bf7e7afbfc0d6f1a28a5d552b555483cb649aedbb8e44e340aa060cf5f49c,N/A,宁夏回族自治区人民代表大会常务委员会关于修改《宁夏回族自治区实施〈中华人民共和国水法〉办法》的决定,宁夏回族自治区人大常务委员会,EXCLUDE,—,,,,,,99,False,False,
gov,6c75d3e6d59ae6ecf7958c423004131983b804c1030a4f092da459d1e808207a,N/A,吕梁市住宅物业管理条例,吕梁市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,9af60f65f519c91bd347270e646add399c5126e7607d24eb58be89cc67f3257e,N/A,大同市城镇排水与污水处理条例,大同市人民代表大会常务委员会,EXCLUDE,—,,,,,,60,False,False,
gov,312dda7454ce00cec9c93a0c7b8f11902414d1a9e1092049039665a154ff5601,N/A,吉林省邮政条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,f466b7ab7662f808789b1ec73a6045460b625d0ac653f14198bdff6a29e166e0,N/A,吉林省科学技术进步条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,85795bea8787c3fcda6ba29858c0e8d0d322e8e76186e5408f053c814f76750a,N/A,吉林省无线电管理条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,120868b45eee4c6f5e14cf5cf00a8d5ad7fd02a895ab271f2abf328364369d25,N/A,吉林省旅游条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,f80476986f35740af881d3c9cd7faaff7552785953c54ebb872ca479efde6170,N/A,吉林省散居少数民族权益保障条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,2bcf00c48624c53ff9cea82576d6fcd51da5f817588e1f33a02b18f12e67f678,N/A,吉林省文物保护条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,64deff95acf793c7da823cc5cf606878bd5298a91a5f319eabe8df025587d2d8,N/A,吉林省劳动合同条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,ec03a97dff130d327e1318d9c4fccdaded8d5054591b334a6c8b89698fd86275,N/A,吉林省城市公共客运管理条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,df49fc2064ae37ca38b8d6327c9b452ac552a306c4c71775da63f587637de93c,N/A,吉林省劳动保障监察条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,5395d6a6e8ecc75d535420091908b57b0958115edbb9ddb3f76f05a3f348c9eb,N/A,吉林省林木种子条例,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,3c35f8ada700a190a706241112c94e84267451cf94f200b2e86e39d940d4b282,N/A,浙江省各级人民代表大会常务委员会规范性文件备案审查条例,浙江省人民代表大会常务委员会,EXCLUDE,—,,,,,,73,False,False,
gov,e619bfdcf6849976f160b85a8905cafe61d135034bb13f2c80876fb9dcf08c64,N/A,浙江省未成年人保护条例,浙江省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,493b3288ca57900ac00a7c9b98f50acef2cfb570679f5a0986faec533f095cc4,N/A,浙江省“千万工程”条例,浙江省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,7ce92cdd2d4ce7c1e68c3d8cd78694d4d87c5016a0761ec8595445118ad1c0b0,N/A,陕西省节约用水条例,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,08232220b65637bb161149e909ae6a0ee3b0b884c0f6187b468de5c6669ea1f5,N/A,陕西省实施《中华人民共和国老年人权益保障法》办法,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,70,False,False,
gov,94020d4a9f42f8ff30e3cf82f5ee51b157b962354b4f774bf55725f6bef2ca28,N/A,陕西省实施《中华人民共和国残疾人保障法》办法,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,68,False,False,
gov,99c77b7e39a4652fddd9bbd8d54ec12298a6f3cbb934c9deef5a22523f85fa97,N/A,陕西省农业机械管理条例,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,57d9581d6588af67d8eb05dec3ffed7119c6f9c174d10cc5957e41887009b36a,N/A,陕西省国家建设项目审计条例,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,b5b1f9f1243cd96aaf701f674e5c5d9de4d8fe18d5a578e25502813d5a4e429a,N/A,陕西省建筑市场管理条例,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,87935c93b2c109c70e33f1c3ba38272af87bbb170f8b3ccf916dd12d0c95f88f,N/A,陕西省生态环境监测服务监督管理规定,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,63,False,False,
gov,9b834cf340e0c49bcc98fdd5a1b40db1853568b0da22a29d0e95ceec4b698c33,N/A,青海省枸杞产业发展促进条例,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,c5dedc242879e831679118095f18b13f530db63607d6eb776c44d1c78fa4ab58,N/A,青海省电梯安全条例,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,0936574109b46b0dcbbc56a0e1cc6750bf77fcddbe0e28debb4909b6fe0cab76,N/A,青海省实施《中华人民共和国归侨侨眷权益保护法》办法,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,71,False,False,
gov,9f4e09436c5a0dc99ed02c69cd906df4164c95c65203f22f27794f21a93f5abd,N/A,青海省实施《中华人民共和国母婴保健法》办法,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,67,False,False,
gov,2e2ceb878d9a6ed1f91f8aa3440f987816621887ee8c35f0a6f8f1dd0e72378d,N/A,青海省实施《中华人民共和国人民防空法》办法,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,67,False,False,
gov,7369dbcb86c41e68dd59345933df42cecb9e566a114cce18729531fd1aa252fc,N/A,青海省公路路政条例,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,ed7f7b5158f1519beae2087aa80b3dce6c434d4779a605f8bb59fe3d0a35fd42,N/A,大同市人民代表大会常务委员会议事规则,大同市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,b9334a4ce4ac7c23c6dcd2b8136553f5f74d9a5d51bdb2778e1172e8eadbec7f,N/A,吉林省人民代表大会常务委员会关于修改和废止《吉林省无线电管理条例》等9部地方性法规的决定,吉林省人民代表大会常务委员会,EXCLUDE,—,,,,,,94,False,False,
gov,2118253e2b1b3a600ac473b04276939040174f9fb30ea09be4bc7e5eb424d4ac,N/A,陕西省人民代表大会常务委员会关于废止《陕西省重大建设项目稽察条例》等六部地方性法规的决定,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,94,False,False,
gov,4dc65b212e0c3ce687c206e499b3b27ec2819857f958a306173de3489ac07b5a,N/A,陕西省人民代表大会常务委员会关于修改《陕西省农业机械管理条例》等五部地方性法规的决定,陕西省人民代表大会常务委员会,EXCLUDE,—,,,,,,92,False,False,
gov,f1ef42afb952dd1bb1cf77c9d1abb4c5358faf0d34c3e426c03b7f23db1c025d,N/A,青海省人民代表大会常务委员会关于修改和废止部分地方性法规的决定,青海省人民代表大会常务委员会,EXCLUDE,—,,,,,,81,False,False,
gov,f02c85a9c1c0b23b6d0a7b5e68cde7186eccfa15c83779ea25e6c9d8ec4210ef,N/A,安徽省实施《中华人民共和国标准化法》办法,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,66,False,False,
gov,0f5d20474b05cadfd52e7169fb7404ae7e69cf29ee09937a740873d42e50e043,N/A,安徽省各级人民代表大会常务委员会规范性文件备案审查条例,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,73,False,False,
gov,b4cd1641e16321fa471b201649d8a09707fc7841c8a7e4ed6d35058b8936ddb3,N/A,安徽省实施《中华人民共和国妇女权益保障法》办法,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,69,False,False,
gov,6296052f7f6e46973b260549a4e8f835a815515be4c7980ca0ad773f22058145,N/A,安徽省环境保护条例,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,9c51d7b9dc28e106ea25aecaba8896ba7cb4880c493b8ef7d220281b9e3d03b6,N/A,安徽省实施《中华人民共和国固体废物污染环境防治法》办法,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,73,False,False,
gov,ae23e640f05e9f22dff23b6815aab6503a7050f89712efd418c5e870001e87ff,N/A,安徽省价格条例,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,ecdf8d78cd3af61f798f26ae38793f09204eac2641b6abe66e9920c70ce2a883,N/A,安徽省优化营商环境条例,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,533dbee8319570063bd278f8a47873b668066b1072ea4d1d3341153bfdf9271e,N/A,安徽省人民代表大会常务委员会关于修改部分地方性法规的决定,安徽省人民代表大会常务委员会,EXCLUDE,—,,,,,,78,False,False,
gov,c49ede50c7a2ec76e14f8b06da07fd06a6aac29c783b0f88f7f73b037462ccf5,N/A,日照市日照绿茶保护管理条例,日照市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,5a292fc8c4f261c838fae0c34f3a449860d73cf98ceb4175e99af17ce9b3de79,N/A,日照市物业管理条例,日照市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,ee83570757472d2b35ed396a8b4ef244a2197c430e152f1075d5e69b8a427aba,N/A,聊城市古树名木保护条例,聊城市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,18d3b0a39bcfb39a6fb5f96159f465f4696b7b9b37fa8f8e37068d6ff600f2b9,N/A,枣庄市传统村落保护条例,枣庄市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,714ab67d3472bf26a1087ecd7d285eedca544ece184a2107c4381b46a5ac3b11,N/A,威海市制定地方性法规条例,威海市人民代表大会,EXCLUDE,—,,,,,,53,False,False,
gov,3f11d64708401b27882c705e8b1eaf2002ab60c4d9186bb2140ab2a0f9937088,N/A,威海市人民代表大会常务委员会关于修改《威海市制定地方性法规条例》的决定,威海市人民代表大会常务委员会,EXCLUDE,—,,,,,,85,False,False,
gov,7925984846a162ac1213cbdf001009e50eecd5c4160f44be326b705a4d877a39,N/A,山西省人工影响天气管理条例,山西省人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,550c456c848d3ea80dfc7ec8361258dd91e0ef3e9c268ec66b9adbc95ab4ffd0,N/A,山西省乡镇人民代表大会工作条例,山西省人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,37f7ddb23e56da1c0b451ce07be42f6270dd46d379fd6eecb0e141c70a138bdb,N/A,山西省法律援助条例,山西省人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
