source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_attr,matched_rfn
nfra,1d6fb920f0efad5aac367e2eaf5bbea7f6b5b803ec73f433eb02949a3021a310,金发〔2024〕2号,国家金融监督管理总局关于加强科技型企业全生命周期金融服务的通知,政策研究司,BOUNDARY,低,,,保单|保险机构|保险资金|偿付能力|分支机构,银行业,[body]…机制，构建科技金融服务长效机制。二、持续深化科技金融组织管理机制建设（三）健全组织架构。鼓励有条件有能力的银行保险机构根据自身情况，将科技金融纳入机构战略规划和年度重点任务。建立健全科技金融工作领导协调机制，加强统筹协调和规划部…,7248,True,True,RFN-143a5bd9228ffc1b;RFN-143a5bd9228ffc1b
nfra,315d4bba4dd526fab4ee195f5b24db66090832712cb295e4bff92463270f81e3,国办发〔2016〕39号,中国人民银行 国家金融监督管理总局关于金融支持住房租赁市场发展的意见,统计与风险监测司,EXCLUDE,中,,,保险资金,商业银行,[meta]…上海总部，各省、自治区、直辖市及计划单列市分行；国家金融监督管理总局各监管局；国家开发银行，各政策性银行、国有商业银行，中国邮政储蓄银行，各股份制商业银行：　　为深入贯彻落实党中央、国务院决策部署，支持加快建立多主体供给、多渠道…,7640,True,False,
nfra,2f05f328c8001e57133304a6379ecb574b6edb77f2f6b45c6381db601466c96f,国家金融监督管理总局令〔2023〕5号,银行保险机构操作风险管理办法,法规司,EXCLUDE,中,,,保险公司|保险机构|保险资产管理|偿付能力|分支机构,信托公司|再保险公司|商业银行|金融资产|银行业,[meta]…险机构操作风险管理办法 第一章  总  则 第一条  为提高银行保险机构操作风险管理水平，根据《中华人民共和国银行业监督管理法》《中华人民共和国商业银行法》《中华人民共和国保险法》等法律法规，制定本办法。第二条  本办法所称操…,21957,True,True,RFN-659c7d5a7f3a42d0;RFN-659c7d5a7f3a42d0
nfra,7d7259bbe46122ebe376b100850bb8b7b32080cbc07d42ec445dcbaf9edc8a77,金规〔2023〕13号,国家金融监督管理总局关于印发养老保险公司监督管理暂行办法的通知,人身保险监管司,INCLUDE,高,人寿保险|人身保险|人身保险公司|健康保险|养老保险|养老保险公司,,,商业银行|金融资产,[title]…国家金融监督管理总局关于印发养老保险公司监督管理暂行办法的通知 各监管局，平安养老保险股份有限公司、太平养老保险股份有限公司、中国人寿养老保险股份有限…,13462,True,True,RFN-88040bc662487e3b;RFN-88040bc662487e3b
nfra,762fc28a8cd3c201643dcead15673562128f4b3af70034e3d17a82fc15ada814,金规〔2023〕14号,国家金融监督管理总局关于印发非银行金融机构行政许可事项申请材料目录及格式要求的通知,非银机构监管司,EXCLUDE,中,,,,金融资产,[meta]…国家金融监督管理总局关于印发非银行金融机构行政许可事项申请材料目录及格式要求的通知 各监管局，金融资产管理公司：《非银行金融机构行政许可事项实施办法》(国家金融监督管理总局令2023年第3号，以下简称《办法》）已…,1220,True,False,
nfra,d7f478a6894746e8ee69722831d27b7e0bb724ab935ba5655449436b3f012523,金规〔2023〕12号,国家金融监督管理总局关于印发《银行业金融机构国别风险管理办法》的通知,法规部,EXCLUDE,中,,,,信托公司|商业银行|金融资产|银行业|银行业金融机构,[title]…国家金融监督管理总局关于印发《银行业金融机构国别风险管理办法》的通知 中国银监会办公厅会议通知各监管局，各政策性银行、大型银行、股份制银行、外资银行、直销…,16535,True,False,
nfra,1685c99b539f739d619a1ade80ffeb8756f77213ae2fca02a6b84a8acd093194,金规〔2023〕11号,国家金融监督管理总局关于印发《信托公司监管评级与分级分类监管暂行办法》的通知,信托部,EXCLUDE,中,,,,信托公司|银行业,[title]…国家金融监督管理总局关于印发《信托公司监管评级与分级分类监管暂行办法》的通知 各监管局，信托保障基金公司、信托登记公司、信托业协会：现将《信托公司监…,11067,True,False,
nfra,c28aed6bf60c862a685b50c41eac4f8e2627cd892864dd1e0fa948b421bfb737,金规〔2023〕10号,国家金融监督管理总局关于印发《银行保险机构涉刑案件风险防控管理办法》的通知,风险处置局(打非局),EXCLUDE,中,,,保险公司|保险机构|保险理赔|保险资产管理|保险销售|分支机构,信托公司|再保险公司|商业银行|金融资产|银行业|银行业金融机构,[meta]…控管理办法》的通知 国家金融监督管理总局文件各监管局，各政策性银行、大型银行、股份制银行、外资银行、直销银行、金融资产管理公司、金融资产投资公司、理财公司，各保险集团（控股）公司、保险公司、保险资产管理公司、养老金管理公司、保险…,11337,True,True,RFN-9375b225151c1676;RFN-9375b225151c1676
nfra,21550e0e3a0ce82489967d43d288703c0bada06b08cb357b4d7fdff85faebb9e,金规〔2023〕9号,国家金融监督管理总局关于实施《商业银行资本管理办法》相关事项的通知,法规部,EXCLUDE,中,,,保险公司,商业银行,[title]…国家金融监督管理总局关于实施《商业银行资本管理办法》相关事项的通知 各监管局，机关各部门，各政策性银行、大型银行、股份制银行、外资银行：2023年1…,12657,True,False,
nfra,6d4d3e38292e771abceca8e43f9affae1057e541c41e7d5e25b64beabb278a4d,,商业银行资本管理办法,法规部,EXCLUDE,中,,,保险公司|分支机构,商业银行|金融资产|银行业,[title]…商业银行资本管理办法 No:0000001第一章  总  则 第一条  为加强商业银行资本监管，维护银行体系安全、稳健…,67485,True,False,
nfra,2c46f8612c0fd444c78c78f88dbe583f2c728a4c00b99326b9f5c6a1ed1cfc26,金规〔2023〕8号,国家金融监督管理总局关于促进金融租赁公司规范经营和合规管理的通知,非银部,EXCLUDE,—,,,,,,6382,True,False,
nfra,888f1dbaf8b2f661c0dc625f660dd76ba2c5c5ad490dc6b39891d58a373cea7b,金规〔2023〕7号,国家金融监督管理总局关于促进专属商业养老保险发展有关事项的通知,人身险部,INCLUDE,中,人身保险|人身保险公司|养老保险|养老保险公司,,,商业银行,[meta]…国家金融监督管理总局关于促进专属商业养老保险发展有关事项的通知 各监管局、各人身保险公司：各监管局、各人身保险公司：为推动第三支柱养老保险持续规范发展，更好满足广大人民群众多样化养老需求，根据《中华…,9421,True,True,RFN-533038be2a9180be;RFN-533038be2a9180be
nfra,93ba8f4ef0dd657cf1d74468af676fbc465395a2933c7431e6ee8fdbb7a99212,银发〔2023〕208号,中国人民银行 国家金融监督管理总局关于印发《系统重要性保险公司评估办法》的通知,法规部,INCLUDE,中,人身保险公司,,,再保险公司|财产保险公司|金融资产,[body]…监管，以降低其发生重大风险的可能性，防范系统性金融风险。 （二）适用范围。本办法适用于依法设立的保险集团公司、人身保险公司、财产保险公司和再保险公司。2家或2家以上保险公司组成保险集团公司的，以保险集团公司作为参评主体。 评估使用的…,6146,True,True,RFN-d57b46072751dc21
nfra,9c706052e93b779052d3a970247bdddd0b46faea850ea8642e9b19a0139ad60b,金规〔2023〕6号,国家金融监督管理总局关于加强中国出口信用保险公司地市级分支机构管理有关事项的通知,政策银行部,BOUNDARY,低,,,保险公司|分支机构,,[title]…国家金融监督管理总局关于加强中国出口信用保险公司地市级分支机构管理有关事项的通知 国家金融监督管理总局关于各监管局，中国出口信用保险公司：为进一步加强中国出口…,3276,True,False,
nfra,2519f5cd441ef8e9a9b8720a09f61bbd8011e9c3b4509285c4d5858c90d0344d,国家金融监督管理总局令〔2023〕3号,非银行金融机构行政许可事项实施办法,非银部,EXCLUDE,中,,,保险机构|分支机构,商业银行|金融资产|银行业|银行业金融机构,[meta]…出机构非银行金融机构行政许可行为，明确行政许可事项、条件、程序和期限，保护申请人合法权益，根据《中华人民共和国银行业监督管理法》《中华人民共和国行政许可法》等法律、行政法规及国务院有关决定，制定本办法。 非银部    第一章…,93000,True,False,
nfra,2ae3add89b4d05896e8e5c90ca6f9b0dcf8c3c02f8ea0305869fa65fc8d579eb,国办发〔2021〕30号,财政部 国务院国资委 金融监管总局关于加强审计报告查验工作的通知,法规部,EXCLUDE,中,,,,银行业|银行业金融机构,[meta]…财政局，各省、自治区、直辖市及计划单列市和新疆生产建设兵团国资委，各地金融监督管理局，中国注册会计师协会，中国银行业协会，各省级注册会计师协会，各银行业金融机构，各会计师事务所，有关国有企业财会〔2023〕15号 各省、自治区…,6696,True,False,
nfra,9a568defb231ad28fa08729c293398a61cf6c8a6e7c4800e23cf836e2817c643,国家金融监督管理总局令〔2023〕2号,保险销售行为管理办法,消保局,INCLUDE,中,人身保险,个人保险代理人,,保险中介机构|保险经纪|再保险公司,[body]…保险产品类型和等级范围，委派合格保险销售人员销售该等级范围内的保险产品。第二十二条 保险公司、保险中介机构销售人身保险新型产品的，应当向投保人提示保单利益的不确定性，并准确、全面地提示相关风险；法律、行政法规和监管制度规定要求对…,16815,True,True,RFN-946238a80cf9fab2;RFN-946238a80cf9fab2
nfra,b7f73d7bb5a0a6468469ae431f5a74fab33bada2d33b4d87c8925680849d39b0,,金融监管总局2023年规章立法工作计划,法规部,EXCLUDE,中,,,保险机构,信托公司,[meta]…银行保险机构合规管理办法》制定3《行政处罚裁量权实施办法》制定4《非银行金融机构行政许可事项实施办法》修订5《信托公司管理办法》修订6《金融租赁公司管理办法》修订7《消费金融公司试点管理办法》修订8《货币经纪公司试点管理办法》修…,519,True,False,
nfra,e9c12ca591318c01ee3a965819537a6a3c3294367e225bb95de2b222b49b96cd,金规〔2023〕5号,国家金融监督管理总局关于优化保险公司偿付能力监管标准的通知,财会部(偿付能力部),BOUNDARY,低,人身险公司,,,再保险公司|财产险,[body]…； 总资产 100 亿元以下公司的最低资本按照 90%计算偿付能力充足率， 即特征系数为-0.1。 （二）对于人身险公司， 总资产 500 亿元以上、 5000 亿元以下公司的最低资本按照 95%计算偿付能力充足率， 即特征系数为…,2998,True,True,RFN-a9234f3e51470cc0;RFN-a9234f3e51470cc0
nfra,c0c68fecf4cc56e3641a945851e3718cd450a35e08e2a888752097c374f12276,金规〔2023〕4号,国家金融监督管理总局关于个人税收递延型商业养老保险试点与个人养老金衔接有关事项的通知,人身险部,INCLUDE,高,养老保险,,,,[title]…国家金融监督管理总局关于个人税收递延型商业养老保险试点与个人养老金衔接有关事项的通知 国家金融监督管理总局上海、江苏、福建、厦门监管局，中国银行保险信息技术管理…,6380,True,True,RFN-f792b13d40a82eb5;RFN-f792b13d40a82eb5
nfra,dddeebe7cb00675e9c4a73fa8d9f21d90974b3569ba37f1060cbd8ce5156e420,,中国人民银行 国家金融监督管理总局关于降低存量首套住房贷款利率有关事项的通知,统信部,EXCLUDE,中,,,分支机构,商业银行,[meta]…局关于降低存量中国人民银行上海总部，各省、自治区、直辖市、计划单列市分行；国家金融监督管理总局各监管局；各国有商业银行，中国邮政储蓄银行，各股份制商业银行：为落实党中央、国务院决策部署，坚持房子是用来住的、不是用来炒的定位，引导…,2348,True,False,
